,Date,Underlying,Time_to_Expiration,Strike_Price,Option_Price,Risk_free,Implied_Volatility,Moneyness,Rounded_Time_to_Expiration
865,2024-11-14,577.16,0.0410677618069815,615.0,1.93,4.471,0.2625116621958335,1.0655624090373554,0.04
868,2024-11-19,561.09,0.027378507871321,615.0,0.53,4.471,0.3171516955127108,1.0960808426455648,0.03
867,2024-11-18,554.4,0.0301163586584531,615.0,0.45,4.471,0.32476915330613976,1.1093073593073592,0.03
869,2024-11-20,565.52,0.0246406570841889,615.0,0.53,4.471,0.3107910781382173,1.0874946951478286,0.02
870,2024-11-21,563.09,0.0219028062970568,615.0,0.28,4.471,0.30684313251801454,1.0921877497380525,0.02
871,2024-11-22,559.14,0.0191649555099247,615.0,0.14,4.471,0.31554272378811266,1.099903423114068,0.02
859,2024-11-06,572.05,0.0629705681040383,615.0,3.25,4.471,0.2721592915083628,1.0750808495760862,0.06
866,2024-11-15,554.08,0.0383299110198494,615.0,0.64,4.471,0.30793892299601766,1.1099480219462892,0.04
858,2024-11-05,572.43,0.0657084188911704,615.0,4.8,4.471,0.30442779057898517,1.0743671715318905,0.07
848,2024-10-22,582.01,0.1040383299110198,615.0,18.7,4.471,0.4103917680640134,1.056682874864693,0.1
856,2024-11-01,567.16,0.0766598220396988,615.0,5.0,4.471,0.3089256332821459,1.084350095211228,0.08
857,2024-11-04,560.68,0.0684462696783025,615.0,3.33,4.471,0.31252581370842186,1.0968823571377613,0.07
844,2024-10-16,576.79,0.1204654346338124,615.0,18.24,4.471,0.3988045431063378,1.0662459473985333,0.12
845,2024-10-17,576.93,0.1177275838466803,615.0,18.1,4.471,0.4011581469742217,1.0659872081535022,0.12
846,2024-10-18,576.47,0.1149897330595482,615.0,18.2,4.471,0.4098534631043816,1.0668378233039013,0.11
847,2024-10-21,575.16,0.1067761806981519,615.0,14.9,4.471,0.38531755726569145,1.069267682036303,0.11
849,2024-10-23,563.69,0.1013004791238877,615.0,12.86,4.471,0.42015736213657745,1.0910252088914119,0.1
843,2024-10-14,590.42,0.1259411362080766,615.0,25.81,4.471,0.4161667530119806,1.0416313810507776,0.13
851,2024-10-25,573.25,0.0958247775496235,615.0,16.75,4.471,0.4464957577643956,1.0728303532490187,0.1
852,2024-10-28,578.16,0.0876112251882272,615.0,16.4,4.471,0.4354336828090532,1.0637193856371938,0.09
853,2024-10-29,593.28,0.0848733744010951,615.0,22.98,4.471,0.4532379061773118,1.0366100323624596,0.08
854,2024-10-30,591.8,0.082135523613963,615.0,24.0,4.471,0.48597568935565866,1.039202433254478,0.08
855,2024-10-31,567.58,0.0793976728268309,615.0,6.25,4.471,0.32882435702259605,1.083547693717185,0.08
850,2024-10-24,567.78,0.0985626283367556,615.0,13.67,4.471,0.4195980202898428,1.0831660150058122,0.1
888,2024-11-04,560.68,0.0684462696783025,620.0,2.74,4.471,0.31251593508223746,1.1058000998787187,0.07
889,2024-11-05,572.43,0.0657084188911704,620.0,3.75,4.471,0.29835579331032114,1.0831018639833692,0.07
890,2024-11-06,572.05,0.0629705681040383,620.0,2.68,4.471,0.27514914893976944,1.0838213442880869,0.06
891,2024-11-07,591.7,0.0602327173169062,620.0,5.5,4.471,0.25769281532396127,1.0478282913638668,0.06
893,2024-11-11,583.17,0.0492813141683778,620.0,3.35,4.471,0.2779699357534872,1.0631548262084813,0.05
895,2024-11-13,580.0,0.0438056125941136,620.0,2.32,4.471,0.2775335851952838,1.0689655172413792,0.04
899,2024-11-19,561.09,0.027378507871321,620.0,0.42,4.471,0.3256462394019435,1.1049920690085369,0.03
897,2024-11-15,554.08,0.0383299110198494,620.0,0.54,4.471,0.3169574344372783,1.1189719896043893,0.04
898,2024-11-18,554.4,0.0301163586584531,620.0,0.39,4.471,0.337087788174546,1.1183261183261184,0.03
900,2024-11-20,565.52,0.0246406570841889,620.0,0.42,4.471,0.3207337803275207,1.0963361154335833,0.02
901,2024-11-21,563.09,0.0219028062970568,620.0,0.25,4.471,0.3242936311475825,1.101067324939175,0.02
902,2024-11-22,559.14,0.0191649555099247,620.0,0.12,4.471,0.33142873632928715,1.108845727367028,0.02
896,2024-11-14,577.16,0.0410677618069815,620.0,1.43,4.471,0.26336678796167406,1.0742255180539193,0.04
887,2024-11-01,567.16,0.0766598220396988,620.0,4.44,4.471,0.3148042455738233,1.0931659496438395,0.08
894,2024-11-12,584.82,0.0465434633812457,620.0,3.68,4.471,0.2872186469675278,1.0601552614479668,0.05
885,2024-10-30,591.8,0.082135523613963,620.0,23.4,4.471,0.5043755271742942,1.0476512335248396,0.08
886,2024-10-31,567.58,0.0793976728268309,620.0,5.62,4.471,0.33481479080141324,1.0923570245604144,0.08
872,2024-10-10,583.83,0.136892539356605,620.0,21.5,4.471,0.39969560647157887,1.0619529657605808,0.14
873,2024-10-11,589.95,0.1341546885694729,620.0,22.47,4.471,0.3865384720441304,1.0509365200440715,0.13
874,2024-10-14,590.42,0.1259411362080766,620.0,23.02,4.471,0.4043361039737989,1.0500999288641983,0.13
875,2024-10-15,586.27,0.1232032854209445,620.0,18.92,4.471,0.37805231985369875,1.0575332184829516,0.12
876,2024-10-16,576.79,0.1204654346338124,620.0,16.84,4.471,0.4000930947502955,1.0749146136375458,0.12
877,2024-10-18,576.47,0.1149897330595482,620.0,15.64,4.471,0.39478488844265053,1.0755113015421445,0.11
878,2024-10-21,575.16,0.1067761806981519,620.0,13.49,4.471,0.3849093915648703,1.07796091522359,0.11
892,2024-11-08,589.34,0.0574948665297741,620.0,4.46,4.471,0.25321951210824767,1.0520242983676655,0.06
879,2024-10-22,582.01,0.1040383299110198,620.0,16.75,4.471,0.40499715675611614,1.0652737925465199,0.1
880,2024-10-23,563.69,0.1013004791238877,620.0,11.7,4.471,0.4205223824251829,1.0998953325409355,0.1
884,2024-10-29,593.28,0.0848733744010951,620.0,21.05,4.471,0.4517043587749375,1.0450377562028048,0.08
881,2024-10-24,567.78,0.0985626283367556,620.0,12.38,4.471,0.41897568950599307,1.091972242770087,0.1
882,2024-10-25,573.25,0.0958247775496235,620.0,14.4,4.471,0.4315435637128012,1.0815525512429132,0.1
883,2024-10-28,578.16,0.0876112251882272,620.0,15.53,4.471,0.44494536065516727,1.0723675107236752,0.09
919,2024-11-06,572.05,0.0629705681040383,625.0,1.96,4.471,0.2691647319341748,1.0925618390000875,0.06
920,2024-11-07,591.7,0.0602327173169062,625.0,4.45,4.471,0.2581585982485313,1.056278519520027,0.06
921,2024-11-08,589.34,0.0574948665297741,625.0,3.45,4.471,0.25116738491495955,1.0605083652899854,0.06
923,2024-11-12,584.82,0.0465434633812457,625.0,2.85,4.471,0.2857760976568832,1.0687049006531923,0.05
924,2024-11-13,580.0,0.0438056125941136,625.0,1.76,4.471,0.2776622145308713,1.0775862068965518,0.04
925,2024-11-14,577.16,0.0410677618069815,625.0,1.37,4.471,0.28210036532853816,1.0828886270704832,0.04
922,2024-11-11,583.17,0.0492813141683778,625.0,2.72,4.471,0.2813403839859673,1.0717286554520982,0.05
927,2024-11-18,554.4,0.0301163586584531,625.0,0.31,4.471,0.3439986581601464,1.1273448773448773,0.03
918,2024-11-05,572.43,0.0657084188911704,625.0,3.3,4.471,0.30527020709923725,1.091836556434848,0.07
929,2024-11-20,565.52,0.0246406570841889,625.0,0.36,4.471,0.3345398702881453,1.105177535719338,0.02
930,2024-11-21,563.09,0.0219028062970568,625.0,0.2,4.471,0.3353620035103339,1.1099469001402973,0.02
931,2024-11-22,559.14,0.0191649555099247,625.0,0.09,4.471,0.3407173070397795,1.117788031619988,0.02
926,2024-11-15,554.08,0.0383299110198494,625.0,0.46,4.471,0.32606237665803883,1.1279959572624891,0.04
928,2024-11-19,561.09,0.027378507871321,625.0,0.32,4.471,0.33158226960510323,1.113903295371509,0.03
917,2024-11-04,560.68,0.0684462696783025,625.0,2.25,4.471,0.31281214039107424,1.1147178426196762,0.07
915,2024-10-31,567.58,0.0793976728268309,625.0,5.07,4.471,0.34095260124367033,1.1011663554036435,0.08
903,2024-10-14,590.42,0.1259411362080766,625.0,21.25,4.471,0.40360192255613014,1.0585684766776193,0.13
904,2024-10-16,576.79,0.1204654346338124,625.0,14.57,4.471,0.38784051196838054,1.0835832798765583,0.12
905,2024-10-17,576.93,0.1177275838466803,625.0,15.36,4.471,0.40321391229424425,1.0833203334893315,0.12
916,2024-11-01,567.16,0.0766598220396988,625.0,3.7,4.471,0.3139026738903161,1.101981804076451,0.08
907,2024-10-21,575.16,0.1067761806981519,625.0,12.16,4.471,0.38408556920997367,1.086654148410877,0.11
908,2024-10-22,582.01,0.1040383299110198,625.0,15.33,4.471,0.4055648819454738,1.0738647102283465,0.1
906,2024-10-18,576.47,0.1149897330595482,625.0,15.4,4.471,0.41095260345118634,1.0841847797803874,0.11
910,2024-10-24,567.78,0.0985626283367556,625.0,11.17,4.471,0.4180466286092203,1.100778470534362,0.1
911,2024-10-25,573.25,0.0958247775496235,625.0,12.65,4.471,0.42382116349701576,1.0902747492368077,0.1
912,2024-10-28,578.16,0.0876112251882272,625.0,13.83,4.471,0.4394816370131027,1.0810156358101564,0.09
913,2024-10-29,593.28,0.0848733744010951,625.0,18.47,4.471,0.4385107357601008,1.05346548004315,0.08
914,2024-10-30,591.8,0.082135523613963,625.0,20.83,4.471,0.4913318362501727,1.0561000337952011,0.08
909,2024-10-23,563.69,0.1013004791238877,625.0,10.57,4.471,0.4198532641819823,1.1087654561904592,0.1
952,2024-11-07,591.7,0.0602327173169062,630.0,3.5,4.471,0.2567675231065399,1.064728747676187,0.06
951,2024-11-06,572.05,0.0629705681040383,630.0,1.97,4.471,0.28732146871558956,1.1013023337120882,0.06
953,2024-11-08,589.34,0.0574948665297741,630.0,2.83,4.471,0.25529493821709204,1.0689924322123052,0.06
954,2024-11-11,583.17,0.0492813141683778,630.0,2.16,4.471,0.2830797274227366,1.0803024846957148,0.05
955,2024-11-12,584.82,0.0465434633812457,630.0,2.3,4.471,0.28902045764195117,1.077254539858418,0.05
956,2024-11-13,580.0,0.0438056125941136,630.0,1.41,4.471,0.2824102928810778,1.0862068965517242,0.04
957,2024-11-14,577.16,0.0410677618069815,630.0,1.18,4.471,0.29252063499661607,1.091551736087047,0.04
937,2024-10-17,576.93,0.1177275838466803,630.0,13.99,4.471,0.4022122703863605,1.0919868961572463,0.12
959,2024-11-18,554.4,0.0301163586584531,630.0,0.28,4.471,0.35747420504451133,1.1363636363636365,0.03
960,2024-11-19,561.09,0.027378507871321,630.0,0.29,4.471,0.34652514455669187,1.122814521734481,0.03
961,2024-11-20,565.52,0.0246406570841889,630.0,0.29,4.471,0.3441729009024523,1.1140189560050926,0.02
962,2024-11-21,563.09,0.0219028062970568,630.0,0.17,4.471,0.3488092980146188,1.1188264753414197,0.02
950,2024-11-05,572.43,0.0657084188911704,630.0,2.36,4.471,0.2936749167186174,1.1005712488863268,0.07
963,2024-11-22,559.14,0.0191649555099247,630.0,0.07,4.471,0.35106398439957937,1.1267303358729477,0.02
958,2024-11-15,554.08,0.0383299110198494,630.0,0.38,4.471,0.33304806150387173,1.137019924920589,0.04
949,2024-11-04,560.68,0.0684462696783025,630.0,1.99,4.471,0.3193882391420208,1.1236355853606337,0.07
932,2024-10-10,583.83,0.136892539356605,630.0,18.01,4.471,0.3946743599066769,1.0790812394018805,0.14
947,2024-10-31,567.58,0.0793976728268309,630.0,4.49,4.471,0.34469446632209233,1.1099756862468726,0.08
948,2024-11-01,567.16,0.0766598220396988,630.0,3.07,4.471,0.31318206406548793,1.1107976585090629,0.08
933,2024-10-11,589.95,0.1341546885694729,630.0,17.9,4.471,0.3707542224686234,1.0678871090770403,0.13
934,2024-10-14,590.42,0.1259411362080766,630.0,22.71,4.471,0.44225147010812565,1.0670370244910403,0.13
935,2024-10-15,586.27,0.1232032854209445,630.0,15.84,4.471,0.37759164653419475,1.0745902058778378,0.12
938,2024-10-18,576.47,0.1149897330595482,630.0,12.31,4.471,0.38414911044709904,1.0928582580186306,0.11
939,2024-10-21,575.16,0.1067761806981519,630.0,11.65,4.471,0.39480564581993594,1.095347381598164,0.11
936,2024-10-16,576.79,0.1204654346338124,630.0,13.24,4.471,0.3870722831291925,1.0922519461155706,0.12
941,2024-10-23,563.69,0.1013004791238877,630.0,9.55,4.471,0.4195670971214781,1.1176355798399829,0.1
942,2024-10-24,567.78,0.0985626283367556,630.0,10.12,4.471,0.4182864846587528,1.1095846982986368,0.1
943,2024-10-25,573.25,0.0958247775496235,630.0,11.6,4.471,0.42588632478707794,1.0989969472307022,0.1
944,2024-10-28,578.16,0.0876112251882272,630.0,12.77,4.471,0.4429336313036669,1.0896637608966377,0.09
945,2024-10-29,593.28,0.0848733744010951,630.0,17.5,4.471,0.44805709607480326,1.0618932038834952,0.08
946,2024-10-30,591.8,0.082135523613963,630.0,19.3,4.471,0.4925479059854523,1.0645488340655627,0.08
940,2024-10-22,582.01,0.1040383299110198,630.0,14.2,4.471,0.4089967211445112,1.0824556279101734,0.1
984,2024-11-11,583.17,0.0492813141683778,635.0,1.75,4.471,0.2867510339275642,1.0888763139393316,0.05
980,2024-11-05,572.43,0.0657084188911704,635.0,2.04,4.471,0.2992674238654887,1.1093059413378057,0.07
981,2024-11-06,572.05,0.0629705681040383,635.0,1.62,4.471,0.29000878437838323,1.1100428284240889,0.06
982,2024-11-07,591.7,0.0602327173169062,635.0,2.95,4.471,0.26227217621864973,1.0731789758323473,0.06
983,2024-11-08,589.34,0.0574948665297741,635.0,2.37,4.471,0.2610792661035705,1.077476499134625,0.06
985,2024-11-12,584.82,0.0465434633812457,635.0,2.0,4.471,0.2985377278194988,1.0858041790636435,0.05
979,2024-11-04,560.68,0.0684462696783025,635.0,1.83,4.471,0.32875007023547725,1.132553328101591,0.07
987,2024-11-14,577.16,0.0410677618069815,635.0,0.76,4.471,0.2841728128099884,1.100214845103611,0.04
988,2024-11-15,554.08,0.0383299110198494,635.0,0.34,4.471,0.343995737833363,1.1460438925786889,0.04
989,2024-11-18,554.4,0.0301163586584531,635.0,0.23,4.471,0.3653045585756645,1.1453823953823954,0.03
990,2024-11-19,561.09,0.027378507871321,635.0,0.18,4.471,0.34145497829397786,1.1317257480974532,0.03
991,2024-11-20,565.52,0.0246406570841889,635.0,0.22,4.471,0.35017513900340497,1.1228603762908473,0.02
992,2024-11-21,563.09,0.0219028062970568,635.0,0.18,4.471,0.37277166137951173,1.127706050542542,0.02
986,2024-11-13,580.0,0.0438056125941136,635.0,1.24,4.471,0.2934377285294907,1.0948275862068966,0.04
993,2024-11-22,559.14,0.0191649555099247,635.0,0.07,4.471,0.37147464600932023,1.1356726401259076,0.02
978,2024-11-01,567.16,0.0766598220396988,635.0,2.59,4.471,0.31440944735107984,1.1196135129416744,0.08
976,2024-10-30,591.8,0.082135523613963,635.0,16.82,4.471,0.4769415401150753,1.0729976343359244,0.08
977,2024-10-31,567.58,0.0793976728268309,635.0,3.39,4.471,0.3318042466646173,1.1187850170901017,0.08
964,2024-10-14,590.42,0.1259411362080766,635.0,17.85,4.471,0.39998373306167506,1.0755055723044613,0.13
965,2024-10-15,586.27,0.1232032854209445,635.0,15.0,4.471,0.38484234554742575,1.083118699575281,0.12
966,2024-10-16,576.79,0.1204654346338124,635.0,12.5,4.471,0.3937186901624713,1.1009206123545832,0.12
967,2024-10-17,576.93,0.1177275838466803,635.0,12.4,4.471,0.3964448446005682,1.1006534588251609,0.12
968,2024-10-18,576.47,0.1149897330595482,635.0,11.15,4.471,0.38392903432151404,1.1015317362568737,0.11
974,2024-10-28,578.16,0.0876112251882272,635.0,11.5,4.471,0.44121214993109203,1.098311885983119,0.09
970,2024-10-22,582.01,0.1040383299110198,635.0,12.63,4.471,0.4042286338789031,1.0910465455920002,0.1
975,2024-10-29,593.28,0.0848733744010951,635.0,15.32,4.471,0.43707672642677037,1.0703209277238404,0.08
973,2024-10-25,573.25,0.0958247775496235,635.0,11.35,4.471,0.4405854702758969,1.1077191452245967,0.1
969,2024-10-21,575.16,0.1067761806981519,635.0,9.74,4.471,0.3813119628308868,1.1040406147854511,0.11
971,2024-10-23,563.69,0.1013004791238877,635.0,8.79,4.471,0.4226643458176064,1.1265057034895065,0.1
972,2024-10-24,567.78,0.0985626283367556,635.0,8.96,4.471,0.4148886175468357,1.1183909260629117,0.1
1015,2024-11-11,583.17,0.0492813141683778,640.0,1.38,4.471,0.28859157131184954,1.0974501431829484,0.05
1012,2024-11-06,572.05,0.0629705681040383,640.0,1.26,4.471,0.28911274480072147,1.1187833231360895,0.06
1013,2024-11-07,591.7,0.0602327173169062,640.0,2.77,4.471,0.27657308968173455,1.0816292039885076,0.06
1014,2024-11-08,589.34,0.0574948665297741,640.0,1.88,4.471,0.2626971783947796,1.085960566056945,0.06
1016,2024-11-12,584.82,0.0465434633812457,640.0,1.66,4.471,0.30383681445414196,1.094353818268869,0.05
1017,2024-11-13,580.0,0.0438056125941136,640.0,0.97,4.471,0.29612677192123044,1.103448275862069,0.04
1018,2024-11-14,577.16,0.0410677618069815,640.0,0.88,4.471,0.31196675644737565,1.1088779541201748,0.04
1019,2024-11-15,554.08,0.0383299110198494,640.0,0.32,4.471,0.35725096291050434,1.1550678602367888,0.04
1020,2024-11-18,554.4,0.0301163586584531,640.0,0.19,4.471,0.3730934705285763,1.1544011544011545,0.03
1021,2024-11-19,561.09,0.027378507871321,640.0,0.2,4.471,0.36534134961107023,1.1406369744604252,0.03
1022,2024-11-20,565.52,0.0246406570841889,640.0,0.17,4.471,0.35692166899566946,1.131701796576602,0.02
1023,2024-11-21,563.09,0.0219028062970568,640.0,0.12,4.471,0.3727175136523995,1.1365856257436644,0.02
1024,2024-11-22,559.14,0.0191649555099247,640.0,0.05,4.471,0.377012522451957,1.1446149443788676,0.02
1010,2024-11-04,560.68,0.0684462696783025,640.0,1.29,4.471,0.3180978352400002,1.1414710708425484,0.07
1009,2024-11-01,567.16,0.0766598220396988,640.0,2.25,4.471,0.31824541660550776,1.128429367374286,0.08
1011,2024-11-05,572.43,0.0657084188911704,640.0,1.75,4.471,0.3040658397017293,1.1180406337892843,0.07
1007,2024-10-30,591.8,0.082135523613963,640.0,16.35,4.471,0.49211702003824964,1.081446434606286,0.08
994,2024-10-10,583.83,0.136892539356605,640.0,15.94,4.471,0.40306369702602557,1.0962095130431804,0.14
995,2024-10-11,589.95,0.1341546885694729,640.0,15.3,4.471,0.37391818192777265,1.0848376981100092,0.13
996,2024-10-14,590.42,0.1259411362080766,640.0,16.72,4.471,0.40370938008745066,1.0839741201178823,0.13
997,2024-10-15,586.27,0.1232032854209445,640.0,13.7,4.471,0.38466255268972815,1.0916471932727243,0.12
1008,2024-10-31,567.58,0.0793976728268309,640.0,2.74,4.471,0.3277588649459461,1.1275943479333308,0.08
999,2024-10-17,576.93,0.1177275838466803,640.0,11.28,4.471,0.396250612498569,1.1093200214930754,0.12
1000,2024-10-18,576.47,0.1149897330595482,640.0,10.61,4.471,0.392323186583674,1.1102052144951169,0.11
998,2024-10-16,576.79,0.1204654346338124,640.0,11.69,4.471,0.39836141505087325,1.1095892785935957,0.12
1002,2024-10-22,582.01,0.1040383299110198,640.0,11.23,4.471,0.400339755965862,1.0996374632738268,0.1
1003,2024-10-23,563.69,0.1013004791238877,640.0,7.87,4.471,0.4213425850087231,1.1353758271390302,0.1
1004,2024-10-25,573.25,0.0958247775496235,640.0,11.0,4.471,0.45287116674112105,1.116441343218491,0.1
1005,2024-10-28,578.16,0.0876112251882272,640.0,10.55,4.471,0.44360120197797354,1.1069600110696,0.09
1006,2024-10-29,593.28,0.0848733744010951,640.0,14.75,4.471,0.4501569404310041,1.0787486515641855,0.08
1001,2024-10-21,575.16,0.1067761806981519,640.0,8.8,4.471,0.38209275410472776,1.112733847972738,0.11
1042,2024-11-08,589.34,0.0574948665297741,645.0,1.23,4.471,0.25259573319209805,1.094444632979265,0.06
1043,2024-11-11,583.17,0.0492813141683778,645.0,1.15,4.471,0.2943307342262655,1.1060239724265652,0.05
1044,2024-11-12,584.82,0.0465434633812457,645.0,1.34,4.471,0.30696787477163673,1.1029034574740946,0.05
1045,2024-11-13,580.0,0.0438056125941136,645.0,1.05,4.471,0.31986293430717294,1.1120689655172413,0.04
1046,2024-11-14,577.16,0.0410677618069815,645.0,0.6,4.471,0.306716662558773,1.1175410631367386,0.04
1047,2024-11-15,554.08,0.0383299110198494,645.0,0.3,4.471,0.3698926146472165,1.1640918278948886,0.04
1029,2024-10-22,582.01,0.1040383299110198,645.0,10.45,4.471,0.40513235716175927,1.1082283809556537,0.1
1049,2024-11-19,561.09,0.027378507871321,645.0,0.14,4.471,0.36572024172436796,1.1495482008233973,0.03
1050,2024-11-20,565.52,0.0246406570841889,645.0,0.16,4.471,0.3730728645771541,1.1405432168623568,0.02
1051,2024-11-21,563.09,0.0219028062970568,645.0,0.11,4.471,0.388055105759341,1.1454652009447868,0.02
1052,2024-11-22,559.14,0.0191649555099247,645.0,0.06,4.471,0.4043022199967401,1.1535572486318275,0.02
1041,2024-11-07,591.7,0.0602327173169062,645.0,2.24,4.471,0.2778766744764278,1.0900794321446678,0.06
1048,2024-11-18,554.4,0.0301163586584531,645.0,0.18,4.471,0.3875764811499558,1.1634199134199135,0.03
1040,2024-11-06,572.05,0.0629705681040383,645.0,0.97,4.471,0.2881734307463347,1.1275238178480902,0.06
1027,2024-10-18,576.47,0.1149897330595482,645.0,9.1,4.471,0.3835490759415074,1.1188786927333598,0.11
1038,2024-11-04,560.68,0.0684462696783025,645.0,1.15,4.471,0.3247985664015521,1.1503888135835059,0.07
1039,2024-11-05,572.43,0.0657084188911704,645.0,1.47,4.471,0.3072145762403581,1.1267753262407632,0.07
1025,2024-10-10,583.83,0.136892539356605,645.0,14.05,4.471,0.39424870004153345,1.10477364986383,0.14
1026,2024-10-11,589.95,0.1341546885694729,645.0,14.15,4.471,0.37573224273142436,1.0933129926264937,0.13
1030,2024-10-23,563.69,0.1013004791238877,645.0,6.98,4.471,0.41900220624119366,1.1442459507885538,0.1
1031,2024-10-24,567.78,0.0985626283367556,645.0,7.4,4.471,0.4178477093502824,1.1360033815914616,0.1
1028,2024-10-21,575.16,0.1067761806981519,645.0,8.09,4.471,0.3856501485354694,1.121427081160025,0.11
1033,2024-10-28,578.16,0.0876112251882272,645.0,9.5,4.471,0.4426265433951397,1.1156081361560815,0.09
1034,2024-10-29,593.28,0.0848733744010951,645.0,13.15,4.471,0.44499721566536166,1.0871763754045307,0.08
1035,2024-10-30,591.8,0.082135523613963,645.0,14.55,4.471,0.4840241094022756,1.0898952348766475,0.08
1036,2024-10-31,567.58,0.0793976728268309,645.0,2.37,4.471,0.3303356107547822,1.1364036787765601,0.08
1037,2024-11-01,567.16,0.0766598220396988,645.0,1.92,4.471,0.32059816372035016,1.1372452218068976,0.08
1032,2024-10-25,573.25,0.0958247775496235,645.0,9.1,4.471,0.4355540327163262,1.1251635412123855,0.1
1074,2024-11-08,589.34,0.0574948665297741,650.0,1.24,4.471,0.2697537623433606,1.1029286999015848,0.06
1083,2024-11-21,563.09,0.0219028062970568,650.0,0.1,4.471,0.40249556502193595,1.1543447761459091,0.02
1071,2024-11-05,572.43,0.0657084188911704,650.0,1.26,4.471,0.31171888217965027,1.135510018692242,0.07
1072,2024-11-06,572.05,0.0629705681040383,650.0,0.95,4.471,0.30166673712042036,1.136264312560091,0.06
1073,2024-11-07,591.7,0.0602327173169062,650.0,1.64,4.471,0.272519529261062,1.098529660300828,0.06
1075,2024-11-11,583.17,0.0492813141683778,650.0,0.99,4.471,0.301915822305225,1.114597801670182,0.05
1082,2024-11-20,565.52,0.0246406570841889,650.0,0.13,4.471,0.38137952831927296,1.1493846371481116,0.02
1077,2024-11-13,580.0,0.0438056125941136,650.0,0.66,4.471,0.30801201522174004,1.1206896551724137,0.04
1078,2024-11-14,577.16,0.0410677618069815,650.0,0.4,4.471,0.30186033435902637,1.1262041721533025,0.04
1079,2024-11-15,554.08,0.0383299110198494,650.0,0.24,4.471,0.37354492566175007,1.1731157955529887,0.04
1080,2024-11-18,554.4,0.0301163586584531,650.0,0.15,4.471,0.39499982609495987,1.1724386724386724,0.03
1081,2024-11-19,561.09,0.027378507871321,650.0,0.15,4.471,0.38670840155653136,1.1584594271863693,0.03
1070,2024-11-04,560.68,0.0684462696783025,650.0,0.96,4.471,0.3269568990472795,1.1593065563244633,0.07
1076,2024-11-12,584.82,0.0465434633812457,650.0,1.04,4.471,0.3075670698084828,1.1114530966793201,0.05
1084,2024-11-22,559.14,0.0191649555099247,650.0,0.04,4.471,0.40558788304131116,1.1624995528847875,0.02
1069,2024-11-01,567.16,0.0766598220396988,650.0,1.7,4.471,0.32575121297744103,1.1460610762395091,0.08
1067,2024-10-30,591.8,0.082135523613963,650.0,13.75,4.471,0.4913313151559686,1.0983440351470093,0.08
1068,2024-10-31,567.58,0.0793976728268309,650.0,2.45,4.471,0.34808569337603307,1.1452130096197892,0.08
1053,2024-10-10,583.83,0.136892539356605,650.0,13.57,4.471,0.4034936845883815,1.11333778668448,0.14
1054,2024-10-11,589.95,0.1341546885694729,650.0,12.77,4.471,0.3732447423674299,1.101788287142978,0.13
1055,2024-10-14,590.42,0.1259411362080766,650.0,14.31,4.471,0.40590341070006475,1.1009112157447243,0.13
1056,2024-10-15,586.27,0.1232032854209445,650.0,10.95,4.471,0.37789548806237966,1.1087041806676106,0.12
1057,2024-10-16,576.79,0.1204654346338124,650.0,9.55,4.471,0.3960099553352439,1.1269266110716205,0.12
1058,2024-10-17,576.93,0.1177275838466803,650.0,9.2,4.471,0.3943543404792528,1.1266531468289047,0.12
1065,2024-10-28,578.16,0.0876112251882272,650.0,8.75,4.471,0.4459756818183451,1.1242562612425626,0.09
1060,2024-10-21,575.16,0.1067761806981519,650.0,7.21,4.471,0.38472041131940055,1.1301203143473122,0.11
1059,2024-10-18,576.47,0.1149897330595482,650.0,8.45,4.471,0.3878501876456488,1.127552170971603,0.11
1064,2024-10-25,573.25,0.0958247775496235,650.0,7.86,4.471,0.42802483350580645,1.13388573920628,0.1
1066,2024-10-29,593.28,0.0848733744010951,650.0,12.05,4.471,0.44656376310671303,1.095604099244876,0.08
1062,2024-10-23,563.69,0.1013004791238877,650.0,6.5,4.471,0.4240165994395797,1.1531160744380775,0.1
1061,2024-10-22,582.01,0.1040383299110198,650.0,9.4,4.471,0.40407131986996236,1.1168192986374805,0.1
1063,2024-10-24,567.78,0.0985626283367556,650.0,6.7,4.471,0.41893713349900197,1.1448096093557365,0.1
1112,2024-11-22,559.14,0.0191649555099247,655.0,0.02,4.471,0.3962703102671942,1.1714418571377472,0.02
1111,2024-11-21,563.09,0.0219028062970568,655.0,0.08,4.471,0.410263184269024,1.1632243513470315,0.02
1110,2024-11-20,565.52,0.0246406570841889,655.0,0.13,4.471,0.3995713545124383,1.1582260574338663,0.02
1100,2024-11-06,572.05,0.0629705681040383,655.0,0.61,4.471,0.29082611473409076,1.1450048072720918,0.06
1108,2024-11-18,554.4,0.0301163586584531,655.0,0.16,4.471,0.41490278139313336,1.1814574314574315,0.03
1107,2024-11-15,554.08,0.0383299110198494,655.0,0.2,4.471,0.3792298064881055,1.1821397632110886,0.04
1106,2024-11-14,577.16,0.0410677618069815,655.0,0.43,4.471,0.3219023533463165,1.1348672811698663,0.04
1105,2024-11-13,580.0,0.0438056125941136,655.0,0.55,4.471,0.3141842581316488,1.1293103448275863,0.04
1104,2024-11-12,584.82,0.0465434633812457,655.0,0.9,4.471,0.3154299528668245,1.1200027358845457,0.05
1103,2024-11-11,583.17,0.0492813141683778,655.0,0.9,4.471,0.3125551059520668,1.123171630913799,0.05
1102,2024-11-08,589.34,0.0574948665297741,655.0,1.01,4.471,0.27345866535385166,1.1114127668239047,0.06
